Age,Education,Marital Status,Parental_Status,Children,Income,Total_Spending,Days_as_Customer,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,Web,Catalog,Store,Discount Purchases,Total_Promo,NumWebVisitsMonth
76,4,1,1,2,48699.0,40,4806,90,26,1,10,2,0,1,1,0,3,1,0,5
51,2,1,0,0,80144.0,1367,4674,47,240,81,445,120,81,108,3,7,8,1,0,1
70,2,0,1,2,54252.0,264,4799,25,178,4,26,8,4,44,4,1,5,5,0,6
50,3,1,1,1,81929.0,2053,5040,60,1225,55,278,49,0,126,4,4,10,2,2,6
51,2,1,1,1,76068.0,1376,4979,67,1115,12,128,33,12,76,2,3,4,1,2,6
50,3,1,1,2,53204.0,45,4503,40,29,0,8,2,0,6,1,0,3,1,0,4
77,4,1,1,1,67911.0,976,4440,63,529,0,356,63,28,0,6,7,11,3,0,3
42,1,1,1,1,14796.0,51,5052,1,13,3,8,7,4,16,1,0,3,2,0,9
52,4,1,1,1,78128.0,1264,4532,89,934,24,230,16,24,36,8,4,6,2,2,3
54,0,1,0,0,14188.0,75,4888,40,2,7,11,16,12,27,2,0,4,1,0,6
40,0,1,1,1,20425.0,57,5010,5,4,12,5,3,16,17,2,0,3,2,0,7
64,3,1,1,1,58646.0,140,4668,3,62,1,44,6,5,22,2,1,4,1,0,4
56,2,0,1,1,72967.0,497,4963,1,158,35,179,0,0,125,7,2,8,2,1,5
77,3,1,1,1,48150.0,266,4729,24,173,2,39,3,2,47,5,1,4,3,0,7
65,2,0,0,0,82332.0,2006,5052,89,830,59,556,51,79,19,5,3,12,1,1,2
71,2,0,1,2,58275.0,615,4910,48,189,10,253,56,43,64,8,2,7,6,0,7
45,4,1,0,0,44953.0,1021,4957,31,728,17,133,11,8,124,7,3,13,1,1,6
73,2,1,1,2,34587.0,22,4446,68,7,2,9,2,0,2,1,0,3,2,0,4
52,3,1,1,1,43018.0,133,4936,46,35,4,17,7,6,64,2,2,2,1,0,5
72,3,1,1,1,45736.0,437,4742,92,188,3,180,20,3,43,7,1,6,5,0,7
57,3,1,1,1,66476.0,1013,4845,80,742,28,152,25,9,57,6,8,10,2,0,4
45,1,1,1,1,27733.0,57,4709,16,0,7,5,26,2,17,2,0,3,2,0,7
74,4,1,1,1,69805.0,1038,4561,50,750,71,174,13,10,20,6,8,11,2,0,2
64,3,0,0,0,72217.0,1573,4670,93,816,42,450,55,56,126,3,10,8,1,0,2
55,2,0,1,1,25818.0,28,5021,51,5,2,8,2,2,9,0,1,2,1,0,7
50,3,1,1,1,37509.0,123,4969,24,37,5,56,12,8,5,3,0,4,2,0,7
50,1,1,1,2,25176.0,13,4666,79,4,0,4,0,0,5,1,0,2,1,0,7
46,2,1,1,1,43586.0,132,5070,26,99,2,11,4,0,16,3,0,4,3,0,8
70,1,1,1,1,53230.0,732,5245,86,176,72,98,120,21,126,5,2,12,4,0,5
69,2,1,1,2,50116.0,66,4411,68,54,0,10,0,0,2,1,0,4,2,1,5
54,2,1,0,0,84906.0,1631,4847,98,997,15,414,99,30,76,5,6,12,1,3,2
60,2,1,1,1,61286.0,608,4908,34,356,0,107,19,9,117,7,1,8,2,0,5
40,4,1,0,0,82333.0,1822,4858,60,1225,0,359,46,81,17,4,3,10,1,1,2
61,4,1,0,0,65220.0,1282,5244,3,890,63,292,0,25,12,8,4,7,4,0,6
52,2,1,1,3,33590.0,8,4877,65,4,0,2,0,0,2,1,0,2,1,0,7
50,2,0,1,1,30992.0,43,4835,83,17,0,14,7,3,2,1,0,3,1,0,7
50,3,0,0,0,72309.0,1931,4640,64,960,0,556,50,38,0,5,6,8,1,1,3
77,4,1,0,0,118350.5,8,4706,85,2,1,2,1,1,1,0,0,0,0,0,0
46,0,1,1,1,16005.0,103,5086,69,1,3,2,20,30,47,2,1,2,3,0,8
69,3,0,0,0,65487.0,1169,4308,48,240,67,500,120,0,126,3,5,6,3,0,2
61,2,1,1,1,58692.0,395,4427,21,301,11,61,4,7,11,8,2,4,1,0,7
57,2,0,1,2,40590.0,258,4906,30,154,0,50,6,11,37,3,4,3,5,1,6
56,2,0,1,1,20587.0,25,4273,39,2,3,6,4,1,9,1,1,2,1,0,7
72,3,0,1,1,62637.0,185,4579,76,104,12,48,4,12,5,2,2,5,1,0,2
60,3,0,1,2,29435.0,180,5153,11,70,3,37,4,2,64,3,2,2,4,0,9
52,2,0,1,1,19346.0,22,4552,26,2,0,9,3,6,2,1,0,3,1,0,8
55,2,1,1,2,35788.0,44,4559,34,23,2,11,3,1,4,2,0,3,2,0,6
58,2,0,1,2,36997.0,94,4945,72,43,4,12,8,0,27,2,1,4,5,0,5
69,2,1,0,0,23539.0,81,4523,13,4,24,11,16,1,25,2,0,4,1,0,6
53,2,0,1,1,65333.0,798,4565,58,654,7,92,0,15,30,9,4,8,7,2,6
69,2,0,0,0,78499.0,1334,4620,12,912,72,170,47,36,97,11,3,4,1,1,4
55,4,1,1,1,29732.0,38,4498,23,25,0,8,0,1,4,2,0,2,1,0,9
66,3,1,1,3,41275.0,61,4499,33,24,4,22,0,2,9,3,1,3,4,0,5
53,4,1,1,2,63516.0,300,4789,30,141,11,114,15,14,5,4,1,7,4,0,5
64,4,1,1,1,42769.0,88,4603,15,71,0,13,3,1,0,1,1,4,2,0,4
68,3,1,1,2,49572.0,54,4598,25,35,1,16,0,1,1,2,0,3,2,0,7
54,2,1,0,0,69209.0,1782,5052,4,496,32,556,120,48,126,5,3,6,2,1,4
50,2,1,1,1,17148.0,68,4554,80,9,9,11,13,10,16,3,1,3,4,0,8
57,2,0,1,2,40590.0,258,4906,30,154,0,50,6,11,37,3,4,3,5,1,6
50,3,1,1,1,30560.0,31,4769,6,9,1,5,4,5,7,1,0,3,1,0,7
43,1,1,1,1,32146.0,66,4243,16,26,3,23,4,7,3,2,0,4,2,0,6
62,1,0,1,2,41713.0,174,4463,57,77,8,44,10,10,25,3,1,4,5,0,6
51,3,1,1,1,34176.0,28,4560,9,11,2,7,4,2,2,1,0,3,1,0,3
71,4,1,1,1,58482.0,731,4245,59,576,7,115,19,7,7,7,4,9,2,1,6
61,2,0,1,1,59686.0,274,4557,78,89,15,89,34,42,5,4,1,6,1,0,4
62,4,1,1,1,60896.0,1701,4998,90,1013,30,399,60,46,126,9,10,4,3,0,6
46,2,1,1,1,62994.0,312,4489,74,224,12,48,4,12,12,6,2,4,1,0,6
69,2,1,1,1,47320.0,414,4939,10,200,19,111,50,15,19,5,1,8,6,0,6
77,1,0,0,0,74859.0,1565,4882,63,570,73,556,120,81,73,6,5,11,1,1,3
34,0,0,1,1,15253.0,29,4646,13,1,3,3,8,1,13,1,0,3,2,0,7
52,4,0,1,1,31560.0,94,4772,98,62,1,20,4,0,7,2,1,3,2,0,8
72,2,0,1,1,72071.0,1338,4902,4,531,69,300,120,81,126,5,4,8,3,0,2
36,3,0,0,0,91172.0,1092,4861,94,162,28,556,0,28,56,4,3,7,0,4,3
42,2,1,0,0,90000.0,1479,4590,91,675,81,133,94,81,126,4,8,5,1,3,1
45,2,0,1,2,41967.0,54,4620,66,23,4,10,0,2,15,1,0,3,1,0,4
61,2,0,1,1,69263.0,568,4459,14,492,5,32,13,5,21,9,1,7,1,1,6
56,1,0,0,0,65706.0,1199,4768,77,918,10,129,13,0,126,11,3,12,1,3,7
51,2,1,1,1,60934.0,873,4565,41,224,81,155,120,81,54,6,4,11,2,0,4
75,2,1,1,1,71965.0,1213,4737,21,572,19,286,50,38,126,6,3,5,3,0,3
71,2,1,1,1,65210.0,731,4306,25,626,0,70,0,7,28,9,3,8,2,2,6
51,4,1,0,0,79174.0,2043,4642,2,1074,37,518,120,81,126,5,6,7,1,2,2
59,3,0,0,0,81380.0,1893,4956,51,741,68,556,120,68,103,4,2,10,1,0,2
53,4,0,1,1,48432.0,424,5021,3,322,3,50,4,3,42,7,1,6,5,0,8
55,2,1,1,1,52914.0,575,4765,32,254,10,44,30,10,126,7,3,3,2,1,7
71,2,1,1,1,38946.0,257,4650,84,116,6,82,6,6,41,3,1,6,2,0,5
52,2,1,1,1,26067.0,56,4846,49,22,2,18,0,2,12,3,0,3,3,0,8
54,4,1,1,1,44325.0,542,4763,69,516,0,21,0,0,5,8,2,7,4,1,8
62,2,1,0,0,42523.0,125,4469,96,14,36,11,3,26,35,1,1,4,1,0,2
48,0,0,1,1,26487.0,69,4807,23,2,8,10,12,14,23,2,1,3,3,0,5
69,1,1,1,1,53233.0,40,4505,18,28,0,9,3,0,0,1,0,3,1,0,4
66,2,1,1,1,67716.0,1016,4673,8,530,81,217,62,9,56,7,4,13,4,1,5
54,3,1,1,1,76234.0,907,4429,21,519,50,167,120,0,41,8,3,11,1,1,3
70,4,1,0,0,84117.0,1566,4273,60,611,76,556,59,45,26,7,10,6,1,1,2
69,3,1,0,0,65487.0,1169,4308,48,240,67,500,120,0,126,3,5,6,3,0,2
54,0,1,1,1,25224.0,46,4507,36,4,9,12,11,2,8,1,1,3,2,0,3
43,3,0,0,0,89616.0,1644,4891,36,671,47,556,120,81,15,7,5,12,1,0,2
55,2,0,1,2,40851.0,59,4895,63,23,1,7,0,4,24,1,1,2,1,0,7
79,2,1,0,0,27469.0,17,5274,2,9,1,2,3,2,0,0,0,3,1,0,6
69,1,1,0,0,82347.0,1853,5150,38,556,54,556,120,81,63,7,7,10,1,2,3
69,2,1,1,1,73803.0,1528,5305,61,833,80,363,52,26,126,9,5,6,2,1,6
74,3,0,1,2,8820.0,35,4866,52,12,0,13,4,2,4,3,0,3,4,0,8
52,2,0,0,0,43322.0,141,4471,25,56,7,48,10,2,18,3,0,4,1,0,7
53,2,1,1,1,55593.0,546,4714,63,293,8,124,11,4,106,6,6,3,2,1,6
72,2,1,1,2,50501.0,500,4778,10,297,0,38,13,0,126,5,4,4,7,1,6
51,2,1,1,2,37085.0,61,4405,65,39,1,16,2,0,3,3,0,3,4,0,8
36,0,0,1,1,16185.0,106,4819,71,5,11,16,21,8,45,2,2,2,2,0,8
57,2,0,1,1,57731.0,704,4985,0,266,21,300,65,8,44,8,8,6,4,0,6
53,4,0,1,1,48432.0,424,5021,3,322,3,50,4,3,42,7,1,6,5,0,8
48,2,1,1,1,73807.0,849,4915,88,366,81,156,71,78,54,5,5,11,2,0,2
36,2,1,0,0,18929.0,85,4900,15,32,0,8,23,4,18,1,0,4,1,0,6
58,2,0,1,2,35893.0,199,5024,80,158,0,23,0,0,18,3,1,5,6,0,8
46,2,1,1,1,61014.0,1147,5000,17,269,81,495,120,43,29,9,3,4,4,0,7
72,2,1,1,2,32144.0,54,4500,76,41,0,10,0,0,3,2,1,3,4,1,7
63,0,1,1,1,14918.0,43,5119,52,3,3,3,15,4,15,1,0,3,1,0,6
63,2,0,1,2,45146.0,53,4751,28,33,0,5,0,0,15,1,1,2,2,0,4
71,1,0,1,1,41769.0,521,4903,31,302,29,131,32,0,27,8,1,7,6,0,8
45,2,1,0,0,88325.0,1623,4460,42,519,71,556,93,27,53,6,2,9,1,0,2
76,3,0,1,2,38054.0,45,4577,24,23,2,17,2,1,0,2,0,3,2,0,7
31,1,0,0,0,80617.0,1435,4968,42,594,51,556,72,55,32,4,6,8,1,0,2
50,2,1,1,1,5305.0,32,4736,12,12,4,7,1,3,5,1,0,0,0,0,13
72,2,1,1,2,36807.0,16,4958,88,4,2,5,0,0,5,1,0,2,1,0,6
43,2,1,1,1,28427.0,52,4867,67,18,3,19,3,3,6,2,0,3,2,0,8
78,4,0,0,0,82032.0,1234,4458,54,332,81,377,120,81,57,4,6,7,0,0,1
48,2,1,1,1,22775.0,15,4777,40,5,1,8,0,0,1,1,0,2,1,0,8
41,3,1,1,1,40101.0,415,5025,73,171,3,129,26,24,62,6,1,6,4,0,7
47,2,1,1,1,58025.0,470,4617,81,270,31,88,11,48,22,3,2,10,3,0,4
44,3,0,0,0,75777.0,1438,4850,12,712,26,538,69,13,80,3,6,11,1,2,1
47,1,1,1,1,7500.0,53,4761,7,2,8,11,3,8,21,3,2,2,4,0,7
63,3,1,1,3,33562.0,51,4406,33,21,12,12,0,3,3,2,0,4,3,0,4
56,4,0,1,1,57642.0,679,4338,24,580,6,58,8,0,27,7,6,6,3,1,4
58,2,1,1,2,58554.0,586,5043,55,368,24,68,38,0,88,8,2,6,6,0,7
47,2,1,1,2,63777.0,653,4864,87,457,5,106,15,17,53,11,1,6,8,0,8
64,2,0,1,1,57967.0,468,4885,39,229,7,137,4,0,91,4,2,8,5,0,5
48,1,1,0,0,,1679,4970,53,32,2,556,12,4,22,0,0,1,0,1,0
54,2,1,1,2,24434.0,50,4444,9,3,2,8,20,0,17,2,1,2,2,0,7
42,2,0,1,1,11012.0,84,4872,82,24,3,26,7,1,23,3,1,2,3,1,9
56,3,0,0,0,44802.0,1049,5079,71,853,10,143,13,10,20,9,4,12,2,0,8
40,2,0,0,0,26816.0,22,5083,50,5,1,6,3,4,3,0,0,3,1,0,4
49,2,1,1,1,118350.5,62,4910,23,9,14,18,8,1,12,3,1,3,4,0,6
52,2,1,1,1,34421.0,30,4940,81,3,3,7,6,2,9,1,0,2,1,0,7
59,2,1,1,1,61223.0,1341,4783,46,709,43,182,42,81,126,9,3,4,2,0,5
80,4,1,1,3,64014.0,444,4303,56,406,0,30,0,0,8,8,2,5,7,1,7
45,2,0,0,0,56981.0,1241,4557,91,908,48,217,32,12,24,2,3,13,1,1,6
70,3,1,1,1,69245.0,843,4558,8,428,30,214,80,30,61,6,5,10,2,0,3
72,4,1,1,2,52869.0,172,5024,40,84,3,61,2,1,21,3,1,4,3,0,7
